x,y,z,frame,cam
0.7830864140308599,1.0541666666666667,1.6786272558528388,11210,1
0.8142134046919253,1.11875,1.710441096694623,11211,1
0.8581141163527075,1.2645833333333334,1.671621521360787,11212,1
0.8707105332653347,1.34375,1.6467569217567841,11213,1
0.8519471183698355,1.4229166666666666,1.6501834903103463,11214,1
0.8477838707891839,1.3875,1.6492928257190382,11215,1
0.8436055827269004,1.3333333333333333,1.6522846719951345,11216,1
0.8372085834973111,1.2625,1.6902185654447757,11217,1
0.8309861888825021,1.1583333333333332,1.6830804770940688,11218,1
0.8350411020651008,1.05625,1.7119363018475342,11219,1
0.8517610562608144,1.0833333333333333,1.6982130799181503,11220,1
0.8914318114851476,1.2354166666666666,1.6757228907815773,11221,1
0.9061497049862235,1.3625,1.641016125665933,11222,1
0.9061759066879984,1.4166666666666667,1.6342524864172059,11223,1
0.8936642615889581,1.4145833333333333,1.6372343102196059,11224,1
0.8707193227431455,1.3833333333333333,1.6444880287815251,11225,1
0.8163959744481458,1.2229166666666667,1.684828499517128,11226,1
0.8017393659879596,1.14375,1.7037153033385668,11227,1
0.7976061802336206,1.0854166666666667,1.6950645569753828,11228,1
0.8016619049159315,1.0625,1.723710903300679,11229,1
0.841222252830736,1.1395833333333334,1.7297209703111458,11230,1
0.8599633452472104,1.2083333333333333,1.7320566685201546,11231,1
0.8727710851609137,1.3645833333333333,1.6526416982373229,11232,1
0.866481826386586,1.3645833333333333,1.6627637503743722,11233,1
0.8602630379636904,1.3375,1.654694769008663,11234,1
0.8308242599799996,1.1604166666666667,1.724880383446583,11235,1
0.8225139928372616,1.0916666666666666,1.7189099956967568,11236,1
0.8349292425941149,1.0541666666666667,1.7408114151818166,11237,1
0.8555535166532628,1.0895833333333333,1.794817786314821,11238,1
0.8850335135383608,1.1916666666666667,1.7139920317156738,11239,1
0.9081555632422884,1.3333333333333333,1.661019376207864,11240,1
0.8978062732742886,1.4145833333333333,1.6436067536781385,11241,1
0.887328655481421,1.3875,1.659320342584389,11242,1
0.8705886019858395,1.2916666666666667,1.6782319455825208,11243,1
0.8577182345005026,1.1333333333333333,1.7738134345591485,11244,1
0.8618052112965117,1.0729166666666667,1.794392441418091,11245,1
0.8640484378670213,1.0541666666666667,1.7531220517295498,11246,1
0.9015326664024148,1.1625,1.7572658921061077,11247,1
0.922728040744327,1.3333333333333333,1.6638499194293306,11248,1
0.9145146173450156,1.375,1.6328805392605736,11249,1
0.8956924011059986,1.3229166666666667,1.6514859339191286,11250,1
0.8808482006653653,1.1166666666666667,1.7187972443850934,11251,1
0.8827764325510791,1.0541666666666667,1.7588387645689625,11252,1
0.8995028228057086,1.0708333333333333,1.7434541551058755,11253,1
0.9120200754576337,1.1395833333333334,1.7390248121650007,11254,1
0.9351942114882951,1.2875,1.6726067275455756,11255,1
0.9331259663058233,1.3395833333333333,1.6687078761635579,11256,1
0.9289891329865668,1.35,1.660998702735239,11257,1
0.9122444029856508,1.29375,1.681117486675234,11258,1
0.8996030439886237,1.2520833333333332,1.7175833192288614,11259,1
0.895529961781489,1.1875,1.6934175992829827,11260,1
0.8973534625943945,1.0583333333333333,1.7604941266084542,11261,1
0.905726466552092,1.0541666666666667,1.750269795876082,11262,1
0.9182998379653283,1.0895833333333333,1.7313541016341991,11263,1
0.9329135170912838,1.1604166666666667,1.7235489646609723,11264,1
0.9373050189939097,1.30625,1.6655186513685005,11265,1
0.9373443691371486,1.35,1.65536090758759,11266,1
0.9331712747427524,1.3479166666666667,1.6570120739235386,11267,1
0.8997262044879661,1.18125,1.685790987784057,11268,1
0.8911967162841317,1.1125,1.7364097554149465,11269,1
0.9038204549137941,1.1166666666666667,1.704492398731625,11270,1
0.9140713622020696,1.1833333333333333,1.7473012706994453,11271,1
0.9248768705444298,1.3333333333333333,1.646946866899374,11272,1
0.9227604762111714,1.3645833333333333,1.6554771122550673,11273,1
0.897750825468439,1.3333333333333333,1.657919906278751,11274,1
0.8893703840159342,1.2854166666666667,1.6700641326051,11275,1
0.887201368993376,1.2145833333333333,1.6921777460373775,11276,1
0.8787397974039092,1.1416666666666666,1.7252646952190587,11277,1
0.8764607084963989,1.0791666666666666,1.7757924954442015,11278,1
0.8787002767713524,1.0395833333333333,1.7354664486697409,11279,1
0.8869479989335102,1.0604166666666666,1.7575820352733378,11280,1
0.924550356615797,1.2145833333333333,1.7312323244596346,11281,1
0.9289458630223488,1.2833333333333332,1.6721682989236692,11282,1
0.9248938586176231,1.3770833333333332,1.6425616098043487,11283,1
0.9019243545505509,1.3791666666666667,1.6561565307847692,11284,1
0.8894324358132588,1.34375,1.6540462427960598,11285,1
0.8872347997753867,1.2895833333333333,1.6835480107909857,11286,1
0.8788015216649505,1.2145833333333333,1.7093313547755988,11287,1
0.8579762864116529,1.13125,1.7072005843916798,11288,1
0.8598954252238311,1.04375,1.7495893669627596,11289,1
0.8997609641646744,1.25625,1.6768182151116622,11290,1
0.899894359795172,1.3875,1.6423838134917508,11291,1
0.8915413451192413,1.43125,1.6474481629422755,11292,1
0.8769546159731035,1.375,1.6482965021161484,11293,1
0.8391015799555069,1.18125,1.739355667379536,11294,1
0.8099972864407042,1.0458333333333334,1.7231983296956985,11295,1
0.8203584835825637,1.0854166666666667,1.7375372652889725,11296,1
0.843161571596897,1.1520833333333333,1.7669005519697,11297,1
0.8706713474906883,1.3458333333333332,1.6568722358560677,11298,1
0.8706962315707473,1.3770833333333332,1.6504487240551786,11299,1
0.8477294637003367,1.2833333333333332,1.663337330335463,11300,1
0.8059499894548497,1.1375,1.6923764796943925,11301,1
0.7893287179706184,1.0604166666666666,1.6806260027668265,11302,1
0.7705374008189068,1.0041666666666667,1.6912551872752344,11303,1
0.7746598326137708,1.0520833333333333,1.7026819328085832,11304,1
0.8162040930013955,1.2354166666666666,1.7343602778531912,11305,1
0.8331775969661199,1.3104166666666666,1.655186377035934,11306,1
0.8352793005513439,1.39375,1.6504483632250602,11307,1
0.7936132230086346,1.3520833333333333,1.650215582227241,11308,1
0.7352314666743421,1.125,1.6626023814400315,11309,1
0.7161358219837303,1.075,1.7517898864825316,11310,1
0.7185667776699256,1.06875,1.6620595904150877,11311,1
0.7533975179131833,1.1583333333333332,1.8133777158255227,11312,1
0.7747672193453419,1.2541666666666667,1.6749614008108475,11313,1
0.8019409907772053,1.3520833333333333,1.6516684038748286,11314,1
0.8040552604439938,1.3375,1.6436866144037714,11315,1
0.7665291238445102,1.2291666666666667,1.6503608128535707,11316,1
0.7454666055795349,1.1541666666666666,1.7094816628653504,11317,1
0.7248446755645,1.0979166666666667,1.654870206272632,11318,1
0.7287013970262124,1.0875,1.7348867271395023,11319,1
0.7742036244277066,1.2104166666666667,1.8204463291581137,11320,1
0.7872533496197028,1.3,1.6785659075876185,11321,1
0.8060471925778271,1.3729166666666666,1.6672847179715604,11322,1
0.8123381572912812,1.4354166666666666,1.6567222991388226,11323,1
0.7790626215213194,1.3708333333333333,1.6417380213784265,11324,1
0.7644819918329425,1.3,1.6410118623666181,11325,1
0.7435568500717423,1.2,1.6646706984692217,11326,1
0.7203681262219531,1.1229166666666666,1.7348544448328336,11327,1
0.712045857808888,1.0791666666666666,1.731982033837199,11328,1
