x,y,z,frame,cam
0.9246103659890563,1.2166666666666666,1.7157416606945302,17435,1
0.9247362893760716,1.1895833333333332,1.683236124601289,17436,1
0.9163335176967883,1.1104166666666666,1.701144617675202,17437,1
0.9098504879148234,1.04375,1.7612862144883372,17438,1
0.9056647187766184,0.9791666666666666,1.766209206273996,17439,1
0.9225731872453679,0.9249999999999999,1.7038233994865166,17440,1
0.9433100365517177,1.0583333333333333,1.7287698886716587,17441,1
0.9538312110919028,1.1833333333333333,1.7018126741324613,17442,1
0.9435657801358992,1.2208333333333332,1.662752904033086,17443,1
0.9371581225541142,1.25625,1.7034381168380779,17444,1
0.935094068131565,1.1479166666666667,1.6984574735733349,17445,1
0.9372044560575834,1.075,1.6914777065835562,17446,1
0.9496664643984071,0.9645833333333333,1.701308986637453,17447,1
0.9472844542545908,0.90625,1.778404607509753,17448,1
0.963823471867678,0.9208333333333333,1.81138788511604,17449,1
0.985009080979691,1.0520833333333333,1.7204926835245429,17450,1
0.9893476445351198,1.2,1.676127737693369,17451,1
0.9726810636454903,1.2583333333333333,1.6760733130039462,17452,1
0.9726938750984113,1.2479166666666666,1.6727661978190345,17453,1
0.9766127132061462,1.1291666666666667,1.7367480890024733,17454,1
0.9911349121260598,1.0479166666666666,1.752557414837058,17455,1
1.0328107769022887,0.8958333333333334,1.7502637447922162,17456,1
1.049505928214401,0.9354166666666667,1.7429430748209946,17457,1
1.0537915669424625,1.0145833333333334,1.7122400064773056,17458,1
1.0393062605008683,1.175,1.6869073521014468,17459,1
1.0103799597322343,1.275,1.6248034291798876,17460,1
1.0164726390157222,1.16875,1.6654258962790454,17461,1
1.0391309710234085,1.05,1.7321561225752529,17462,1
1.0452699137319341,0.9708333333333333,1.7608362692841515,17463,1
1.0643389407438804,0.9208333333333333,1.6785197826846536,17464,1
1.0725505475661437,1.0645833333333332,1.7099580893347994,17465,1
1.0622070959953471,1.1333333333333333,1.6910383581137325,17466,1
1.0458781139003817,1.2666666666666666,1.6038370573348324,17467,1
1.0374814524094977,1.2583333333333333,1.6201682822438481,17468,1
1.0371095474916214,1.1333333333333333,1.7161708518842287,17469,1
1.0476561091347678,1.05,1.6826602765184706,17470,1
1.0683999659743395,0.9020833333333333,1.7057978592768237,17471,1
1.080812080486482,0.9166666666666666,1.7285086026890846,17472,1
1.085059976497744,0.9708333333333333,1.7075483412398038,17473,1
1.0642921078976917,1.1395833333333334,1.6906090919719752,17474,1
1.0456554140979184,1.2104166666666667,1.6613242059774151,17475,1
1.0165409185736074,1.2520833333333332,1.6478003885328392,17476,1
0.9955754268215661,1.1875,1.6818750664797029,17477,1
0.9975766516885455,1.1291666666666667,1.7030743680470106,17478,1
0.9995649881674106,1.0520833333333333,1.727600644650211,17479,1
0.9992071869115395,0.9229166666666666,1.8199625316086188,17480,1
1.0016583538139034,0.9354166666666667,1.7250149646892023,17481,1
1.0014684580001845,1.0020833333333332,1.7740341768713286,17482,1
1.0018305424079397,1.1604166666666667,1.6805666482091537,17483,1
0.958149501991477,1.2770833333333333,1.6626808590342543,17484,1
0.9476058047315754,1.2708333333333333,1.6954520299481668,17485,1
0.9371021007946779,1.1895833333333332,1.7178994283269737,17486,1
0.9370461894794693,1.11875,1.732332230029794,17487,1
0.9307162891275937,0.975,1.7529453934463157,17488,1
0.9287685432073192,0.9395833333333333,1.717941175464822,17489,1
0.9327728642562049,1.0125,1.7598567222240729,17490,1
0.9349273277191218,1.0833333333333333,1.7414994106062154,17491,1
0.9288477811104192,1.2145833333333333,1.6974869089443347,17492,1
0.926829364752976,1.25,1.6807253740780441,17493,1
0.9122044310464466,1.2229166666666667,1.6914357392517598,17494,1
0.8996835847539693,1.1833333333333333,1.6967927352319478,17495,1
0.8850392876679478,1.04375,1.712501512899849,17496,1
0.8787062101172759,0.9354166666666667,1.7339348301623094,17497,1
0.8849106504752788,0.9520833333333333,1.7457075837365963,17498,1
0.888987757485454,1.0125,1.7688343514782996,17499,1
0.9058870852707217,1.1645833333333333,1.708808096985813,17500,1
0.8975909383314429,1.2625,1.699192756586054,17501,1
0.8893197579083214,1.2541666666666667,1.6831326245450802,17502,1
0.8808623887391461,1.2145833333333333,1.7151347718666212,17503,1
0.8745364913803846,1.1520833333333333,1.7347146130367233,17504,1
0.8639261527863582,1.0833333333333333,1.7846884048699927,17505,1
0.8620504503214065,0.9729166666666667,1.7310870764327577,17506,1
0.8785170665329541,0.9770833333333333,1.7827598638014632,17507,1
0.9036444742204969,1.1208333333333333,1.7499195978665838,17508,1
0.9080188556408204,1.19375,1.6963087214126678,17509,1
0.899755570488528,1.2854166666666667,1.6782105246644046,17510,1
0.8976652199965649,1.275,1.6800178804656034,17511,1
0.8975266324026856,1.1916666666666667,1.7157925220289638,17512,1
0.8955088438457166,1.1208333333333333,1.6988689283786886,17513,1
0.8974205379189376,1.0166666666666666,1.743179476529713,17514,1
0.8975100322595151,0.9479166666666666,1.7200776398753885,17515,1
0.9035939139687897,0.9166666666666666,1.762971089934123,17516,1
0.932913118972965,0.9833333333333333,1.7236517338898387,17517,1
0.939088898375984,1.05625,1.7428229519494132,17518,1
0.9475843597631235,1.1291666666666667,1.7009877784104286,17519,1
0.9434398636831235,1.2104166666666667,1.6952566501397581,17520,1
0.9372156032155536,1.2541666666666667,1.688600208174996,17521,1
0.9329354571799295,1.2458333333333333,1.717885407157732,17522,1
0.931019848709157,1.1916666666666667,1.674585311424732,17523,1
0.9350080557476718,1.0395833333333333,1.7206604869720206,17524,1
0.9599496618444082,0.8916666666666666,1.7357825611495545,17525,1
0.9725663131777259,0.9291666666666667,1.7056947007385252,17526,1
1.0017668098129489,1.0875,1.6970184147625798,17527,1
1.001871065522335,1.2104166666666667,1.6701061167002242,17528,1
0.98515558991559,1.2458333333333333,1.6826732473043917,17529,1
